Reference Voltage,Reference Voltage std,Unknown Voltage,Unknown Voltage std,Current,Resistance
0.009880633266293444,0.0003700990042504786,0.9898112158653094,0.0004403259262867827,9.880633266293443e-05,10017.69005274113
0.011818929105182178,0.00035730390641015955,1.1879555527485208,0.00043998669854658094,0.00011818929105182178,10051.296036860436
0.013790005901828408,0.0003834521765975326,1.3862628207287053,0.00045600077402519954,0.0001379000590182841,10052.66299809851
0.015776661767507902,0.00035918300537394413,1.5845087461245713,0.000429744857929414,0.00015776661767507902,10043.371465235272
0.017736378826317376,0.0003889943733467028,1.7830980601670454,0.0004686599922921839,0.00017736378826317377,10053.337705672313
0.019681815071846357,0.0003726510321514873,1.9811657999608432,0.0004400049123269981,0.00019681815071846356,10065.971012982338
0.02164445320609957,0.0003657174112530677,2.179216986993793,0.0004394333351976949,0.0002164445320609957,10068.246890984861
0.02363922317023389,0.0003275399215242738,2.3774898511965294,0.000462304032976106,0.0002363922317023389,10057.394162555325
0.025575571625493468,0.00039195101705682587,2.5757672592944,0.0004409774159170939,0.0002557557162549347,10071.20113290802
0.027574560920824297,0.00036541150965513233,2.773846358826035,0.00043428903889401586,0.00027574560920824297,10059.439810449447
0.02954726053716149,0.0003721878135221809,2.9719290285609894,0.0004559804241465632,0.0002954726053716149,10058.221894456863
0.031557609570329076,0.0003517119089855658,3.1701350325924578,0.0004890381944470223,0.00031557609570329075,10045.548683044311
0.033505642327363604,0.0003884214380470481,3.367984340855852,0.0004228410816968917,0.00033505642327363606,10051.991565925791
0.03542186781845521,0.00035806568203466087,3.5661001161125023,0.0004354118921165398,0.0003542186781845521,10067.510088371237
0.037410146503825674,0.00036287714677165283,3.764264575959882,0.00043484773616343824,0.00037410146503825677,10062.148715656424
0.03937051269051153,0.00036852863359350814,3.962687713266001,0.00040504180253613697,0.0003937051269051153,10065.115850576734
0.0413630107070785,0.00038140681315379494,4.1610021216528255,0.00045196855999699037,0.00041363010707078497,10059.717729736603
0.04325781497824937,0.00035728398531748083,4.3590529841218375,0.00048234171385940156,0.0004325781497824937,10076.914394112671
0.045232786542153916,0.00037770447836091937,4.55730864643585,0.0004200909772751099,0.00045232786542153915,10075.233021933647
0.04720061769941822,0.0003475633885794898,4.7551904110930625,0.0004496932271644324,0.0004720061769941822,10074.424113207471
0.04916098388610408,0.0003858098800299903,4.95319551004679,0.00043604110038137636,0.0004916098388610408,10075.460494286135
0.05105027057032566,0.000366253167931598,5.15129700449016,0.0004611498223321303,0.0005105027057032566,10090.636047450234
0.05298596989770885,0.0003788284561274316,5.349437446606113,0.00042200983642260223,0.0005298596989770885,10095.950790243865
0.05494893259590026,0.0003837533147041093,5.547323106030584,0.00045717951714870114,0.0005494893259590026,10095.415586734198
0.05692747436312493,0.000378135285207242,5.745264590452425,0.00044906260128490036,0.0005692747436312493,10092.252738642399
0.05890017397946212,0.0003635007906568963,5.943191144933109,0.0004973118992258092,0.0005890017397946212,10090.27774180334
0.06087936487456318,0.0003606326896063062,6.141480886460631,0.00041774690320889405,0.0006087936487456318,10087.951638645765
0.06282382742827758,0.000355859774013832,6.339477222188027,0.0004475514817719711,0.0006282382742827758,10090.880294463834
0.06484748358291108,0.0003803873532505478,6.537610848461278,0.0004804615665117897,0.0006484748358291108,10081.518182741174
0.06681693755986634,0.00038545974271873623,6.73587008097861,0.00041985194738686574,0.0006681693755986634,10081.08172414133
0.06878509328106884,0.0003549648092707691,6.933908285454032,0.0004491141404947284,0.0006878509328106884,10080.53919054929
0.07076266135647893,0.0003578808410888966,7.132210035847267,0.0005005839565667581,0.0007076266135647893,10079.058502219903
0.07275710675667506,0.00034937279818532575,7.3301460026821585,0.0004496609840516981,0.0007275710675667506,10074.817883009977
0.07471098166459705,0.0003781799003409081,7.528141040153802,0.000420109049633963,0.0007471098166459705,10076.35139095104
0.07668465497274883,0.00036840572014550446,7.7263558074116006,0.00045322014949930654,0.0007668465497274883,10075.491387628059
0.07861743322468828,0.0003653814970293806,7.924495600399678,0.0004590457958087279,0.0007861743322468828,10079.81979995646
0.08064238763507456,0.00036941014812489535,8.122695113152382,0.0004491423143276964,0.0008064238763507456,10072.488366675669
0.08262969262863043,0.0003799824110366343,8.320600570977083,0.00045815089399331985,0.0008262969262863043,10069.746487346936
0.084557602421497,0.0003662877152557167,8.519137630225508,0.0004649826100354423,0.00084557602421497,10074.951732618776
0.08649362631281837,0.0003544821981022665,8.71672501539078,0.00045191349631172335,0.0008649362631281837,10077.881327192037
