Reference Voltage,Reference Voltage std,Unknown Voltage,Unknown Voltage std,Current,Resistance
0.010014678172767163,1.2194095239695539e-05,0.9899689539392712,1.4071816118745452e-05,0.00010014678172767162,9885.179901549769
0.011938693198375403,1.1979122911573431e-05,1.188139255937538,1.3909913186397445e-05,0.00011938693198375403,9952.004262067963
0.013936384237953462,1.1929743426524358e-05,1.3864617784228175,1.438197374312897e-05,0.00013936384237953463,9948.504251533304
0.01589220652950462,1.1368839138641318e-05,1.5846755719888024,1.4043377328802444e-05,0.0001589220652950462,9971.40056698092
0.01787529219186399,1.273577048223213e-05,1.7833596587012288,1.4698392079494352e-05,0.0001787529219186399,9976.674168788872
0.019832088175229728,1.1741322190227433e-05,1.9813624857073882,1.3572232206970642e-05,0.00019832088175229727,9990.69017947444
0.0218012175882468,1.2266310936248045e-05,2.179475664452533,1.4081294195903622e-05,0.000218012175882468,9997.03642987126
0.023769373309449292,1.096195797505975e-05,2.377734572405927,1.4083306716048395e-05,0.00023769373309449294,10003.354070175172
0.02572519560100045,1.2554466867193682e-05,2.5758837777482113,1.3621294866456317e-05,0.0002572519560100045,10013.077520188166
0.027700167164904997,1.1499394022810832e-05,2.774074202710646,1.350346387306968e-05,0.00027700167164905,10014.647876296165
0.02966410355491098,1.1821663814564625e-05,2.972139995120815,1.5098681745893605e-05,0.00029664103554910977,10019.31506077408
0.03166666305356193,1.1442541132155408e-05,3.1703317183390025,1.4233597907149842e-05,0.00031666663053561933,10011.57498968745
0.03363222226325888,1.2850061601406765e-05,3.3681352630871113,1.3394087140431072e-05,0.0003363222226325888,10014.608124086379
0.035552667085547,1.170653386461277e-05,3.5662568804946497,1.4033358426284842e-05,0.00035552667085547,10030.91236984698
0.03751303327223286,1.1738229273735487e-05,3.7643700592397944,1.4397080972370166e-05,0.00037513033272232863,10034.832512534198
0.03950650498061441,1.1442933170512246e-05,3.9628379863693843,1.3742743618734158e-05,0.00039506504980614407,10030.849320419318
0.04143279195379,1.1807905524470713e-05,4.161147850861075,1.4378318337313704e-05,0.0004143279195379,10043.126843834236
0.043400947674992495,1.2421086648595248e-05,4.359207801120355,1.4985794297768275e-05,0.0004340094767499249,10044.038286362395
0.045360015605925584,1.109921708665764e-05,4.5573816733219426,1.3528703912304281e-05,0.0004536001560592558,10047.134271105919
0.047290521910297686,1.1300112599945498e-05,4.755289403094212,1.4291785275988184e-05,0.0004729052191029769,10055.480910348611
0.049291458589257674,1.1762213999386617e-05,4.953268212368945,1.4530501602694061e-05,0.0004929145858925768,10048.938201736304
0.051170359227457086,1.2133973556056988e-05,5.1514196896587965,1.4482536703593007e-05,0.0005117035922745708,10067.194695195023
0.05311449721723329,1.1619030148772142e-05,5.349521508666105,1.3810301405658808e-05,0.0005311449721723329,10071.67871096862
0.0550865477056941,1.1582963325362438e-05,5.547484089743928,1.4706059648878638e-05,0.000550865477056941,10070.48784284317
0.05704399281693622,1.2114197790864727e-05,5.745382731725927,1.4847042604305716e-05,0.0005704399281693622,10071.845339024265
0.05899364839366172,1.2094311143004273e-05,5.943329084606841,1.5404856485201985e-05,0.0005899364839366171,10074.523692698744
0.06099166399717797,1.1730056996288278e-05,6.141584422356915,1.3989940749417981e-05,0.0006099166399717796,10069.547246064776
0.06294488977722358,1.1520866565486533e-05,6.339544406923233,1.3903951290298205e-05,0.0006294488977722358,10071.57916927067
0.06496010726946407,1.1937160055235998e-05,6.537695559649146,1.5189291028937589e-05,0.0006496010726946406,10064.169895117051
0.06693767534487415,1.1971256160987119e-05,6.735949274579529,1.3949744116400394e-05,0.0006693767534487415,10063.016440106094
0.06889901522337459,1.1750218773264373e-05,6.933949829638121,1.468120449305551e-05,0.0006889901522337459,10063.931693592216
0.07089346062357071,1.1578807161739958e-05,7.132302536569652,1.5288120068653008e-05,0.0007089346062357072,10060.592999459668
0.07286096721689682,1.1476069517936084e-05,7.33019955573196,1.3950466712202929e-05,0.0007286096721689682,10060.53012432705
0.07479244721308351,1.2280350716213877e-05,7.52813584713079,1.3383590077121146e-05,0.000747924472130835,10065.369068193677
0.0767930593281053,1.1955131901029188e-05,7.7263619741264264,1.4888999549941198e-05,0.0007679305932810531,10061.27642488476
0.07877582042652648,1.1726529059369303e-05,7.924526109409868,1.421602657421506e-05,0.0007877582042652648,10059.591974419363
0.08076669562340248,1.0801754682066089e-05,8.122767815474537,1.4023125373496086e-05,0.0008076669562340249,10057.075819158474
0.08273517590854317,1.1903103731040755e-05,8.32063140455121,1.438027093875797e-05,0.0008273517590854317,10056.945323654081
0.08468710343283602,1.1958009832909289e-05,8.519107770343195,1.460670321874575e-05,0.0008468710343283602,10059.510155639651
0.08662604839960113,1.1322252097963025e-05,8.716750331377959,1.3365339572342555e-05,0.0008662604839960112,10062.504861318475
